	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg
2791	16510	1681154.0	2015-12-01	Accident en parquant	Meyrin	Jour	Beau	Autres	6.081693606729006	46.23174691165608	Sèche	Autre	1899-12-30 10:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2495322.0	1120941.0	2015	12	1	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2792	16560	1561957.0	2015-01-30	Accident impliquant des piétons	Meyrin	Jour	Autre	Autres	6.07825936702746	46.22754897794077	Autre	Route secondaire	1899-12-30 15:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2495049.0	1120479.0	2015	1	30	Influence / comportement du piéton	Traversée imprudente de la route (en marchant)
2793	16563	1565599.0	2015-02-28	Accident en traversant une route	Genève	Jour	Beau	Avec blessés légers	6.151975615289662	46.19822902510847	Sèche	Route secondaire	1899-12-30 16:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2500682.0	1117124.0	2015	2	28	Refus d'accorder la priorité	Priorité de droite
2794	16564	1549619.0	2015-01-17	Accident par tamponnement	Vernier	Nuit	Beau	Autres	6.091976464407546	46.222765147537494	Sèche	Route secondaire	1899-12-30 07:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496098.0	1119929.0	2015	1	17	Etat / intention du conducteur	Influence de l'alcool
2795	16565	1572610.0	2015-03-17	Accident par tamponnement	Satigny	Jour	Beau	Autres	6.061513430068088	46.19672913759675	Sèche	Route secondaire	1899-12-30 07:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2493697.0	1117076.0	2015	3	17	Autres mouvements dans la circulation	Marche arrière imprudente
2796	16566	1574028.0	2015-03-20	Accident impliquant des piétons	Genève	Jour	Couvert	Avec blessés légers	6.142769860855552	46.209936491915826	Sèche	Route secondaire	1899-12-30 09:00:00	Vendredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499993.0	1118437.0	2015	3	20	Influence / comportement du piéton	Non-utilisation du passage pour piétons (à moins de 50 m)
2797	16568	1549536.0	2015-01-16	Accident par tamponnement	Genève	Nuit	Pluie	Avec blessés légers	6.141209808778362	46.20851505803476	Mouillée	Route principale	1899-12-30 22:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2499870.0	1118281.0	2015	1	16	Inattention et distraction	Manque d'attention momentané
2798	16569	1549761.0	2015-01-17	Accident en parquant	Genève	Jour	Beau	Autres	6.1574802325846205	46.20050488720703	Sèche	Route secondaire	1899-12-30 15:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501111.0	1117370.0	2015	1	17	Utilisation inadéquate du véhicule	Stationnement sans précautions suffisantes
2799	16570	1554942.0	2015-01-29	Dérapage ou perte de maîtrise	Genève	Inconnu	Autre	Autres	6.147444807245541	46.21061986289816	Autre	Route secondaire	1899-12-30 21:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500355.0	1118507.0	2015	1	29	Cause inconnue	Cause inconnue
2800	16571	1571202.0	2015-03-13	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés graves	6.152992687290694	46.19959913901135	Sèche	Route principale	1899-12-30 17:00:00	Vendredi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2500763.0	1117275.0	2015	3	13	Inattention et distraction	Manque d'attention momentané
2801	16572	1560502.0	2015-02-16	Accident en parquant	Genève	Jour	Couvert	Autres	6.1490865494199936	46.2129778113658	Sèche	Route secondaire	1899-12-30 10:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500486.0	1118767.0	2015	2	16	Autres mouvements dans la circulation	Marche arrière imprudente
2802	16573	1566970.0	2015-03-04	Accident par tamponnement	Carouge GE	Jour	Couvert	Avec blessés légers	6.146110266067801	46.18498163525633	Mouillée	Route principale	1899-12-30 08:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2500205.0	1115659.0	2015	3	4	Inattention et distraction	Manque d'attention momentané
2803	16574	1552237.0	2015-01-24	Accident par tamponnement	Genève	Nuit	Couvert	Autres	6.149238074466185	46.20986664252008	Sèche	Route secondaire	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500492.0	1118421.0	2015	1	24	Autres mouvements dans la circulation	Marche arrière imprudente
2804	16575	1566217.0	2015-02-28	Accident en parquant	Vernier	Nuit	Beau	Autres	6.110509509050079	46.21917007066094	Sèche	Autre	1899-12-30 19:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497521.0	1119505.0	2015	2	28	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2805	16577	1571645.0	2015-03-14	Accident en s'engageant sur une route	Meyrin	Jour	Beau	Autres	6.069929307559564	46.235572554499186	Sèche	Route secondaire	1899-12-30 18:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2494422.0	1121382.0	2015	3	14	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'
2806	16578	1561941.0	2015-02-19	Accident par tamponnement	Onex	Jour	Beau	Autres	6.094866029198351	46.18084693310984	Sèche	Route principale	1899-12-30 14:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2496241.0	1115266.0	2015	2	19	Inattention et distraction	Manque d'attention momentané
2807	16603	1676457.0	2015-11-21	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Autres	6.153910622699303	46.20297440272716	Humide	Route secondaire	1899-12-30 02:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500840.0	1117649.0	2015	11	21	Etat / intention du conducteur	Influence de l'alcool
2808	16605	1665614.0	2015-10-26	Accident impliquant des piétons	Genève	Nuit	Beau	Avec blessés graves	6.1610991707747	46.19426616542761	Sèche	Route secondaire	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501379.0	1116672.0	2015	10	26	Influence / comportement du piéton	Traversée imprudente de la route (en marchant)
2809	16606	1670144.0	2015-11-06	Dérapage ou perte de maîtrise	Plan-les-Ouates	Jour	Beau	Avec blessés légers	6.123324411528047	46.1587802734049	Sèche	Route principale	1899-12-30 11:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498397.0	1112776.0	2015	11	6	Défectuosité technique du véhicule	Autre défectuosité technique du véhicule
2810	16607	1666816.0	2015-10-29	Dérapage ou perte de maîtrise	Vernier	Jour	Couvert	Autres	6.110383142856386	46.204710569260016	Sèche	Route principale	1899-12-30 14:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497484.0	1117898.0	2015	10	29	Inattention et distraction	Manque d'expérience pratique de la conduite
2811	16608	1666490.0	2015-10-28	Accident par tamponnement	Genève	Nuit	Couvert	Avec blessés légers	6.15115341940313	46.19848055205889	Humide	Route principale	1899-12-30 19:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500619.0	1117153.0	2015	10	28	Inattention et distraction	Manque d'attention momentané
2812	16609	1662003.0	2015-10-17	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.150077257436031	46.203983313014206	Sèche	Route principale	1899-12-30 04:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500546.0	1117766.0	2015	10	17	Etat / intention du conducteur	Influence de l'alcool
2813	16610	1675589.0	2015-11-19	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés légers	6.148789938082692	46.20581295106233	Sèche	Route principale	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2500450.0	1117971.0	2015	11	19	Chargement / occupation du véhicule	Autre influence ou défaut de chargement du véhicule
2814	16636	1549373.0	2015-01-13	Accident en parquant	Le Grand-Saconnex	Inconnu	Beau	Autres	6.1083176077104415	46.23035440004958	Sèche	Autre	1899-12-30 12:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497373.0	1120751.0	2015	1	13	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2815	16637	1545360.0	2015-01-06	Accident en parquant	Genève	Inconnu	Autre	Autres	6.143168267537944	46.21007601926207	Sèche	Autre	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500024.0	1118452.0	2015	1	6	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2816	16638	1559097.0	2015-02-11	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Autres	6.138029976744415	46.19680055135443	Sèche	Route secondaire	1899-12-30 12:00:00	Mercredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499603.0	1116983.0	2015	2	11	Dépassement (circulation)	En dépassant de trop près (latéral)
2817	16639	1548480.0	2015-01-14	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Couvert	Autres	6.151556654744752	46.21045991342882	Humide	Route principale	1899-12-30 14:00:00	Mercredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500672.0	1118484.0	2015	1	14	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
2818	16640	1563192.0	2015-02-22	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.164409310518447	46.2000705464644	Sèche	Route principale	1899-12-30 16:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2501645.0	1117313.0	2015	2	22	Autres mouvements dans la circulation	Marche arrière imprudente
2819	16641	1564317.0	2015-02-23	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Autres	6.111197938293201	46.204774139957316	Sèche	Route principale	1899-12-30 12:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2497547.0	1117904.0	2015	2	23	Dépassement (circulation)	En dépassant de trop près (latéral)
2820	16643	1571134.0	2015-03-13	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Meyrin	Jour	Beau	Avec blessés légers	6.064313387112332	46.23103281927112	Sèche	Route principale	1899-12-30 15:00:00	Vendredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2493980.0	1120885.0	2015	3	13	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
2821	16644	1598440.0	2015-05-18	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés légers	6.144077132796494	46.1974818936827	Sèche	Route principale	1899-12-30 13:00:00	Lundi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500071.0	1117051.0	2015	5	18	Inattention et distraction	Manque d'attention momentané
2822	16645	1593243.0	2015-05-05	Accident par tamponnement	Genève	Jour	Couvert	Autres	6.139787777347432	46.205115886379225	Humide	Route principale	1899-12-30 17:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499754.0	1117905.0	2015	5	5	Etat / intention du conducteur	Influence de l'alcool
2823	16646	1610270.0	2015-06-13	Accident en parquant	Chêne-Bourg	Nuit	Beau	Autres	6.202445747697868	46.206521561412735	Sèche	Route principale	1899-12-30 23:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504592.0	1117983.0	2015	6	13	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2824	16647	1614532.0	2015-06-24	Accident en parquant	Conches	Nuit	Beau	Autres	6.184094273580082	46.202711298382376	Sèche	Autre	1899-12-30 22:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2503169.0	1117582.0	2015	6	24	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2825	16648	1594956.0	2015-05-09	Accident en parquant	Genève	Jour	Beau	Autres	6.159101697836866	46.20262854038143	Sèche	Route secondaire	1899-12-30 15:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501240.0	1117604.0	2015	5	9	Inattention et distraction	Manque d'attention momentané
2826	16649	1595260.0	2015-05-09	Accident en parquant	Genève	Nuit	Beau	Autres	6.129294840095495	46.213604597558614	Sèche	Route principale	1899-12-30 22:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498960.0	1118862.0	2015	5	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2827	16650	1600435.0	2015-05-22	Accident en quittant une route	Genève	Jour	Couvert	Avec blessés graves	6.13303900664547	46.19962188908727	Sèche	Route secondaire	1899-12-30 20:00:00	Vendredi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499223.0	1117303.0	2015	5	22	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
2828	16651	1613415.0	2015-06-22	Dérapage ou perte de maîtrise	Chêne-Bourg	Inconnu	Beau	Autres	6.198875458490446	46.192609438211115	Sèche	Route secondaire	1899-12-30 20:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504292.0	1116441.0	2015	6	22	Cause inconnue	Cause inconnue
2829	16652	1607263.0	2015-06-08	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Autres	6.141713680745874	46.194449805613786	Sèche	Route secondaire	1899-12-30 14:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499883.0	1116717.0	2015	6	8	Inattention et distraction	Manque d'attention momentané
2830	16653	1607325.0	2015-06-06	Accident en parquant	Vessy	Jour	Autre	Autres	6.185205053365495	46.166880625796566	Sèche	Autre	1899-12-30 10:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503191.0	1113598.0	2015	6	6	Autres mouvements dans la circulation	Marche arrière imprudente
2831	16654	1610790.0	2015-06-15	Accident en parquant	Genève	Jour	Beau	Autres	6.15744433867789	46.2003785243577	Sèche	Route secondaire	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501108.0	1117356.0	2015	6	15	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2832	16655	1590277.0	2015-04-28	Dérapage ou perte de maîtrise	Plan-les-Ouates	Jour	Couvert	Autres	6.110805415965446	46.17255167229303	Humide	Route secondaire	1899-12-30 09:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497456.0	1114323.0	2015	4	28	Inattention et distraction	Manque d'attention momentané
2833	16656	1605249.0	2015-06-03	Accident en quittant une route	Conches	Jour	Beau	Autres	6.174343612919069	46.19966050494555	Sèche	Route principale	1899-12-30 18:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502411.0	1117255.0	2015	6	3	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge
2834	16657	1589323.0	2015-04-25	Dérapage ou perte de maîtrise	Meyrin	Nuit	Beau	Autres	6.082148685582944	46.236889646610656	Sèche	Route secondaire	1899-12-30 21:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2495367.0	1121512.0	2015	4	25	Etat / intention du conducteur	Influence de l'alcool
2835	16658	1625815.0	2015-07-21	Accident par tamponnement	Genève	Jour	Beau	Autres	6.147440099179456	46.19935578718836	Sèche	Route principale	1899-12-30 16:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500334.0	1117255.0	2015	7	21	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
2836	16659	1607985.0	2015-06-10	Accident en traversant une route	Le Grand-Saconnex	Jour	Couvert	Autres	6.12368853531975	46.234286203837	Sèche	Route principale	1899-12-30 06:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2498566.0	1121168.0	2015	6	10	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge
2837	16660	1633820.0	2015-08-10	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.142643639860069	46.19456845571497	Sèche	Route secondaire	1899-12-30 02:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499955.0	1116729.0	2015	8	10	Autres mouvements dans la circulation	Marche arrière imprudente
2838	16661	1662096.0	2015-10-09	Accident en parquant	Genève	Inconnu	Beau	Autres	6.138203978542484	46.19006392792197	Sèche	Route secondaire	1899-12-30 09:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499604.0	1116234.0	2015	10	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2839	16662	1653448.0	2015-09-26	Dérapage ou perte de maîtrise	Athenaz (Avusy)	Nuit	Couvert	Avec blessés légers	6.019948268934585	46.143635256835005	Sèche	Route secondaire	1899-12-30 04:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2490382.0	1111232.0	2015	9	26	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)
2840	16706	1549366.0	2015-01-16	Dérapage ou perte de maîtrise	Plan-les-Ouates	Jour	Pluie	Avec blessés légers	6.118832166179464	46.16891221146784	Humide	Route principale	1899-12-30 15:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2498069.0	1113908.0	2015	1	16	Cause inconnue	Cause inconnue
2841	16707	1590798.0	2015-04-21	Dérapage ou perte de maîtrise	Thônex	Jour	Beau	Autres	6.202683468925076	46.196060983421525	Sèche	Autre	1899-12-30 16:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504592.0	1116820.0	2015	4	21	Inattention et distraction	Manque d'attention momentané
2842	16708	1599803.0	2015-05-21	Accident en parquant	Genève	Jour	Couvert	Autres	6.167396784559773	46.193653558582106	Sèche	Route secondaire	1899-12-30 13:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501864.0	1116596.0	2015	5	21	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière
2843	16709	1604960.0	2015-06-03	Accident en parquant	Vernier	Jour	Beau	Autres	6.098611125183885	46.20654169279769	Sèche	Route secondaire	1899-12-30 08:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2496579.0	1118117.0	2015	6	3	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
2844	16710	1593873.0	2015-05-07	Accident par tamponnement	Genève	Jour	Beau	Autres	6.138175062833184	46.22216432228196	Sèche	Route secondaire	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2499661.0	1119802.0	2015	5	7	Inattention et distraction	Manque d'attention momentané
2845	16711	1589158.0	2015-04-25	Dérapage ou perte de maîtrise	Versoix	Jour	Couvert	Autres	6.165352632734221	46.28098943535485	Sèche	Route secondaire	1899-12-30 14:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501864.0	1126306.0	2015	4	25	Inattention et distraction	Manque d'attention momentané
2846	16712	1597686.0	2015-05-16	Dérapage ou perte de maîtrise	Chêne-Bourg	Jour	Couvert	Avec blessés légers	6.196580947525208	46.199484684398925	Sèche	Route secondaire	1899-12-30 06:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504127.0	1117208.0	2015	5	16	Etat / intention du conducteur	Influence de l'alcool
2847	16713	1608589.0	2015-06-11	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Avec blessés graves	6.1484230930999315	46.19505755835104	Sèche	Route secondaire	1899-12-30 14:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500402.0	1116776.0	2015	6	11	Inattention et distraction	Manque d'attention momentané
2848	16714	1597631.0	2015-05-16	Dérapage ou perte de maîtrise	Jussy	Nuit	Pluie	Avec blessés graves	6.285798041784186	46.22637783938814	Mouillée	Route secondaire	1899-12-30 02:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2511057.0	1120092.0	2015	5	16	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)
2849	16715	1592635.0	2015-04-30	Accident en parquant	Carouge GE	Jour	Autre	Autres	6.134765971141089	46.18270980814152	Autre	Autre	1899-12-30 19:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499325.0	1115421.0	2015	4	30	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
